id,league,max_value_age,start_age,end_age,prime_duration,threshold_value,threshold_pct,skip_before_used,skip_after_used
MLB-omar-daal-00,MLB,27,26,27,2,1.6961013999999996,70,FALSE,FALSE
MLB-omar-infante-00,MLB,30,28,31,4,1.1863157999999998,70,FALSE,FALSE
MLB-omar-quintanilla-00,MLB,30,30,31,2,0.024257999999999974,70,TRUE,TRUE
MLB-orlando-arcia-00,MLB,28,28,28,1,1.1319145999999998,70,FALSE,FALSE
MLB-orlando-cabrera-00,MLB,32,32,33,2,2.8653376999999995,70,FALSE,FALSE
MLB-oscar-villarreal-00,MLB,21,21,21,1,0.5878724999999998,70,FALSE,TRUE
MLB-ozzie-albies-00,MLB,22,21,24,4,2.9720421,70,FALSE,TRUE
MLB-pablo-lpez-00,MLB,27,27,27,1,2.0880205999999997,70,FALSE,FALSE
MLB-pablo-sandoval-00,MLB,22,22,22,1,3.0906132,70,FALSE,FALSE
MLB-pat-burrell-00,MLB,25,25,25,1,2.7776750999999997,70,FALSE,FALSE
MLB-pat-mahomes-00,MLB,28,26,28,3,-0.14952330000000003,70,FALSE,FALSE
MLB-pat-valaika-00,MLB,24,24,24,1,0.06511869999999986,70,TRUE,FALSE
MLB-patrick-corbin-00,MLB,28,28,29,2,2.8858546,70,FALSE,TRUE
MLB-patrick-sandoval-00,MLB,25,25,25,1,1.3630601999999998,70,TRUE,TRUE
MLB-paul-blackburn-00,MLB,29,29,29,1,0.45382589999999995,70,TRUE,TRUE
MLB-paul-dejong-00,MLB,25,25,25,1,2.3448411,70,FALSE,FALSE
MLB-paul-goldschmidt-00,MLB,27,27,27,1,5.0828286,70,FALSE,FALSE
MLB-paul-konerko-00,MLB,29,29,30,2,2.226501,70,FALSE,FALSE
MLB-paul-maholm-00,MLB,27,26,27,2,1.3970657999999998,70,TRUE,FALSE
MLB-paul-shuey-00,MLB,28,28,30,3,1.2209428,70,FALSE,FALSE
MLB-paul-spoljaric-00,MLB,26,26,26,1,0.6217223999999999,70,TRUE,FALSE
MLB-paul-wilson-00,MLB,28,28,31,4,0.6964547999999998,70,TRUE,TRUE
MLB-pedro-alvarez-00,MLB,26,25,26,2,1.6583237999999998,70,FALSE,FALSE
MLB-pedro-avila-00,MLB,26,26,27,2,0.1529346,70,TRUE,FALSE
MLB-pedro-martinez-01,MLB,27,27,28,2,4.8049316,70,FALSE,TRUE
MLB-pedro-severino-00,MLB,22,21,23,3,-0.07851769999999997,70,FALSE,FALSE
MLB-pete-kozma-00,MLB,25,24,25,2,0.10537940000000001,70,TRUE,TRUE
MLB-peter-bergeron-00,MLB,21,21,21,1,-0.39568040000000004,70,FALSE,FALSE
MLB-peter-bourjos-00,MLB,24,24,24,1,2.6068797,70,FALSE,FALSE
MLB-phil-hughes-00,MLB,28,28,28,1,2.6654247,70,TRUE,TRUE
MLB-philip-humber-00,MLB,28,28,28,1,1.0756017,70,TRUE,TRUE
MLB-placido-polanco-00,MLB,31,31,31,1,3.0478225,70,FALSE,FALSE
MLB-preston-wilson-00,MLB,28,28,28,1,2.0029784999999993,70,FALSE,FALSE
MLB-prince-fielder-00,MLB,25,25,25,1,3.8046596,70,FALSE,FALSE
MLB-rafael-devers-00,MLB,22,22,22,1,4.415149199999999,70,FALSE,FALSE
MLB-rafael-dolis-00,MLB,32,32,33,2,0.044282399999999944,70,TRUE,FALSE
MLB-rafael-furcal-00,MLB,27,27,28,2,2.9705176,70,FALSE,FALSE
MLB-rafael-montero-00,MLB,31,31,31,1,0.7858457,70,FALSE,FALSE
MLB-rafael-ortega-00,MLB,30,30,30,1,0.6519438,70,FALSE,FALSE
MLB-rafael-soriano-00,MLB,29,29,30,2,1.2057769999999999,70,TRUE,FALSE
MLB-raimel-tapia-00,MLB,27,26,28,3,0.2116387,70,FALSE,FALSE
MLB-ramiro-pena-00,MLB,27,27,28,2,0.15110809999999994,70,TRUE,TRUE
MLB-ramn-laureano-00,MLB,24,24,24,1,2.0564522,70,FALSE,FALSE
MLB-ramon-castro-00,MLB,29,29,29,1,0.47923819999999995,70,FALSE,FALSE
MLB-ramon-hernandez-00,MLB,30,30,30,1,2.3391423999999996,70,FALSE,FALSE
MLB-ramon-santiago-00,MLB,30,30,31,2,0.6193095999999998,70,FALSE,FALSE
MLB-randal-grichuk-00,MLB,26,26,26,1,1.5954705999999996,70,FALSE,FALSE
MLB-randall-delgado-00,MLB,27,27,27,1,0.35678129999999997,70,FALSE,TRUE
MLB-randall-simon-00,MLB,28,28,28,1,0.0328835999999999,70,FALSE,FALSE
MLB-randy-messenger-00,MLB,25,25,25,1,0.2530304,70,FALSE,TRUE
MLB-randy-wolf-00,MLB,25,23,26,4,1.763004,70,TRUE,TRUE
MLB-ranger-surez-00,MLB,25,25,25,1,1.6833680000000002,70,TRUE,TRUE
MLB-raul-casanova-00,MLB,27,27,28,2,0.09657569999999999,70,TRUE,FALSE
MLB-raul-chavez-00,MLB,35,35,35,1,-0.015359400000000079,70,TRUE,FALSE
MLB-raul-mondesi-00,MLB,26,25,26,2,3.7919473999999993,70,FALSE,FALSE
MLB-ray-durham-00,MLB,29,28,30,3,2.1664516000000003,70,FALSE,FALSE
MLB-ray-holbert-00,MLB,23,23,23,1,-0.0384954,70,FALSE,FALSE
MLB-ray-olmedo-00,MLB,26,23,31,9,-0.10998730000000001,70,TRUE,FALSE
MLB-reese-mcguire-00,MLB,27,27,27,1,0.9521180999999999,70,FALSE,FALSE
MLB-reggie-taylor-00,MLB,25,25,25,1,0.17255250000000003,70,TRUE,FALSE
MLB-reid-brignac-00,MLB,24,24,24,1,0.5076404999999998,70,FALSE,FALSE
MLB-ren-rivera-00,MLB,30,30,30,1,2.0810234999999997,70,TRUE,FALSE
MLB-renato-nez-00,MLB,24,24,24,1,0.08152229999999999,70,TRUE,FALSE
MLB-renyel-pinto-00,MLB,26,26,27,2,-0.05993999999999999,70,FALSE,FALSE
MLB-rex-brothers-00,MLB,24,23,25,3,0.5464107,70,FALSE,FALSE
MLB-reynaldo-lpez-00,MLB,30,30,30,1,1.2544497,70,FALSE,FALSE
MLB-rich-aurilia-00,MLB,29,29,29,1,4.6619809,70,FALSE,FALSE
MLB-rich-becker-00,MLB,24,24,24,1,2.1783434,70,FALSE,FALSE
MLB-rich-harden-00,MLB,22,22,22,1,1.6321535999999996,70,TRUE,TRUE
MLB-rich-thompson-01,MLB,26,26,26,1,0.2200082,70,TRUE,TRUE
MLB-richard-hidalgo-00,MLB,25,25,25,1,4.756788299999999,70,FALSE,FALSE
MLB-richard-lovelady-00,MLB,25,25,25,1,0.057228299999999996,70,TRUE,TRUE
MLB-richie-sexson-00,MLB,30,26,30,5,2.3437928999999995,70,TRUE,FALSE
MLB-rick-ankiel-00,MLB,20,20,20,1,1.6153355000000003,70,TRUE,TRUE
MLB-rick-helling-00,MLB,27,27,27,1,1.5492936999999998,70,FALSE,FALSE
MLB-rick-porcello-00,MLB,27,27,27,1,2.5439527999999996,70,TRUE,FALSE
MLB-rick-van-den-hurk-00,MLB,23,23,25,3,0.0014503000000000016,70,TRUE,TRUE
MLB-rickie-weeks-jr-00,MLB,27,27,27,1,4.0307517,70,FALSE,FALSE
MLB-ricky-nolasco-00,MLB,25,25,28,4,2.0051484,70,TRUE,TRUE
MLB-rio-ruiz-00,MLB,26,26,26,1,0.02879599999999999,70,FALSE,FALSE
MLB-rob-bell-00,MLB,27,25,27,3,0.29601599999999995,70,TRUE,TRUE
MLB-rob-bowen-00,MLB,25,25,26,2,0.14371169999999997,70,TRUE,FALSE
MLB-rob-brantly-00,MLB,22,22,22,1,-0.16926320000000006,70,FALSE,FALSE
MLB-robbie-erlin-00,MLB,27,27,27,1,0.9256709999999999,70,TRUE,FALSE
MLB-robbie-grossman-00,MLB,31,31,31,1,1.6183532999999999,70,FALSE,FALSE
MLB-robbie-ray-00,MLB,29,29,29,1,1.6897038999999998,70,TRUE,FALSE
MLB-robbie-ross-jr-00,MLB,24,23,24,2,0.5998127999999999,70,FALSE,TRUE
MLB-robert-andino-00,MLB,27,27,27,1,0.7529891,70,TRUE,FALSE
MLB-robert-gsellman-00,MLB,23,23,25,3,0.2678367,70,TRUE,TRUE
MLB-robert-machado-00,MLB,29,29,29,1,0.19861499999999999,70,FALSE,TRUE
MLB-robert-stephenson-00,MLB,30,30,30,1,0.5405978999999999,70,FALSE,FALSE
MLB-roberto-osuna-00,MLB,22,22,22,1,1.8835840000000001,70,FALSE,FALSE
MLB-roberto-petagine-00,MLB,27,27,27,1,0.11935519999999998,70,TRUE,TRUE
MLB-robinson-can-00,MLB,29,27,31,5,5.0126460999999995,70,FALSE,FALSE
MLB-robinson-tejeda-00,MLB,27,27,28,2,0.5687658,70,TRUE,TRUE
MLB-rocco-baldelli-00,MLB,24,21,24,4,1.3687593999999996,70,FALSE,FALSE
MLB-rocky-coppinger-00,MLB,22,22,22,1,0.21765389999999996,70,FALSE,TRUE
MLB-rod-barajas-00,MLB,29,28,30,3,0.46734239999999994,70,FALSE,FALSE
MLB-roger-cedeno-00,MLB,24,24,24,1,0.8621892999999998,70,FALSE,FALSE
MLB-roman-quinn-00,MLB,25,25,25,1,0.30440549999999994,70,TRUE,FALSE
MLB-ronald-acua-jr-00,MLB,25,25,25,1,6.4002081,70,FALSE,FALSE
MLB-ronald-guzmn-00,MLB,23,23,23,1,0.07996089999999995,70,FALSE,FALSE
MLB-ronald-torreyes-00,MLB,24,24,24,1,0.48351929999999993,70,FALSE,FALSE
MLB-rondell-white-00,MLB,25,25,25,1,2.7853721,70,FALSE,FALSE
MLB-ronnie-belliard-00,MLB,30,29,30,2,1.6265151,70,FALSE,FALSE
MLB-ronny-cedeno-00,MLB,28,27,29,3,-0.03743720000000028,70,FALSE,FALSE
MLB-ross-detwiler-00,MLB,26,26,26,1,0.3331974999999999,70,TRUE,TRUE
MLB-rougned-odor-00,MLB,22,21,22,2,1.6548784,70,FALSE,FALSE
MLB-rowdy-tellez-00,MLB,27,27,27,1,0.4784495999999999,70,FALSE,FALSE
MLB-roy-corcoran-00,MLB,28,28,28,1,0.207333,70,TRUE,TRUE
MLB-roy-halladay-00,MLB,34,31,34,4,3.6646151999999996,70,FALSE,TRUE
MLB-roy-oswalt-00,MLB,26,24,28,5,3.3350723999999996,70,TRUE,FALSE
MLB-rubby-de-la-rosa-00,MLB,22,22,22,1,0.13955789999999998,70,FALSE,TRUE
MLB-ruben-mateo-00,MLB,22,22,22,1,0.10440569999999993,70,FALSE,FALSE
MLB-ruben-rivera-00,MLB,25,25,25,1,0.8271197999999998,70,FALSE,FALSE
MLB-rubn-tejada-00,MLB,22,21,22,2,0.7099434,70,FALSE,FALSE
MLB-russ-adams-00,MLB,24,24,24,1,0.23805359999999998,70,TRUE,FALSE
MLB-russell-branyan-00,MLB,33,33,34,2,1.321809,70,FALSE,FALSE
MLB-russell-martin-00,MLB,25,25,25,1,5.0623163,70,FALSE,FALSE
MLB-ryan-braun-01,MLB,27,27,28,2,4.5312511,70,FALSE,FALSE
MLB-ryan-dempster-00,MLB,31,31,31,1,2.1707166,70,FALSE,FALSE
MLB-ryan-feierabend-00,MLB,22,20,33,14,-0.023008,70,TRUE,FALSE
MLB-ryan-jeffers-00,MLB,26,26,27,2,1.005237,70,FALSE,FALSE
MLB-ryan-klesko-00,MLB,31,29,31,3,2.8146103999999994,70,FALSE,FALSE
MLB-ryan-langerhans-00,MLB,25,25,25,1,1.0932187999999998,70,TRUE,FALSE
MLB-ryan-lavarnway-00,MLB,25,25,26,2,-0.12159960000000003,70,FALSE,FALSE
MLB-ryan-ludwick-00,MLB,29,29,29,1,3.349432,70,FALSE,FALSE
MLB-ryan-madson-00,MLB,36,36,36,1,1.1872517999999999,70,FALSE,FALSE
MLB-ryan-mcmahon-00,MLB,27,26,27,2,1.9876506999999999,70,FALSE,FALSE
MLB-ryan-mountcastle-00,MLB,25,25,26,2,1.1523598,70,FALSE,FALSE
MLB-ryan-raburn-00,MLB,32,32,32,1,1.3573010999999997,70,FALSE,FALSE
MLB-ryan-sweeney-00,MLB,24,24,24,1,2.1219094,70,FALSE,FALSE
MLB-ryan-vogelsong-00,MLB,33,33,34,2,0.8013329999999999,70,TRUE,TRUE
MLB-ryan-wagner-00,MLB,22,22,22,1,0.0887096,70,FALSE,TRUE
MLB-ryan-webb-00,MLB,26,26,28,3,0.43418159999999995,70,FALSE,FALSE
MLB-ryan-zimmerman-00,MLB,24,24,25,2,4.268007099999998,70,FALSE,FALSE
MLB-sal-romano-00,MLB,23,23,24,2,0.26733359999999995,70,FALSE,TRUE
MLB-salomon-torres-00,MLB,32,32,32,1,0.8751659999999998,70,FALSE,FALSE
MLB-salvador-perez-00,MLB,34,34,34,1,2.0888686,70,FALSE,FALSE
MLB-sam-tuivailala-00,MLB,26,26,26,1,0.1524574,70,FALSE,FALSE
MLB-sandy-alcantara-00,MLB,26,25,26,2,2.6461392999999997,70,TRUE,TRUE
MLB-sandy-len-00,MLB,27,27,27,1,0.4073129999999999,70,FALSE,FALSE
MLB-santiago-casilla-00,MLB,29,29,30,2,0.23195179999999987,70,FALSE,FALSE
MLB-scooter-gennett-00,MLB,28,27,28,2,2.2508199999999996,70,FALSE,FALSE
MLB-scott-baker-00,MLB,27,26,27,2,1.5186107999999998,70,TRUE,TRUE
MLB-scott-elarton-00,MLB,23,23,23,1,1.4470079,70,TRUE,TRUE
MLB-scott-elbert-00,MLB,25,25,25,1,0.31054409999999993,70,TRUE,FALSE
MLB-scott-feldman-00,MLB,26,26,26,1,1.2357533999999997,70,TRUE,TRUE
MLB-scott-karl-00,MLB,24,24,25,2,1.1745524999999999,70,TRUE,FALSE
MLB-scott-kazmir-00,MLB,23,21,23,3,2.1903870000000003,70,TRUE,TRUE
MLB-scott-linebrink-00,MLB,28,27,28,2,1.0502799,70,FALSE,FALSE
MLB-scott-moore-00,MLB,28,28,28,1,0.1848888,70,FALSE,FALSE
MLB-scott-olsen-00,MLB,22,22,22,1,1.1430206,70,TRUE,FALSE
MLB-scott-rolen-00,MLB,29,27,29,3,5.3512374,70,FALSE,FALSE
MLB-scott-spiezio-00,MLB,29,29,29,1,1.7727302999999999,70,FALSE,FALSE
MLB-scott-strickland-00,MLB,24,24,24,1,0.6515123999999999,70,TRUE,FALSE
MLB-scott-williamson-00,MLB,24,23,24,2,1.4324612999999995,70,FALSE,TRUE
MLB-sean-burnett-00,MLB,27,27,27,1,0.641154,70,FALSE,FALSE
MLB-sean-burroughs-00,MLB,22,22,23,2,1.6385092,70,FALSE,FALSE
MLB-sean-casey-00,MLB,24,24,25,2,2.4603309999999996,70,FALSE,FALSE
MLB-sean-douglass-00,MLB,26,26,26,1,0.059919899999999984,70,TRUE,FALSE
MLB-sean-marshall-00,MLB,28,27,28,2,1.7528111999999998,70,FALSE,FALSE
MLB-sean-nolin-00,MLB,25,25,31,7,0.005268999999999999,70,TRUE,TRUE
MLB-sean-osullivan-00,MLB,25,25,28,4,-0.03622740000000002,70,TRUE,TRUE
MLB-sean-reid-foley-00,MLB,28,28,28,1,0.1268502,70,TRUE,FALSE
MLB-sean-rodrguez-00,MLB,31,31,31,1,1.2841455000000002,70,FALSE,FALSE
MLB-seranthony-domnguez-00,MLB,23,23,23,1,0.7326358999999998,70,FALSE,TRUE
MLB-sergio-mitre-00,MLB,26,26,26,1,0.7633106000000001,70,TRUE,TRUE
MLB-seth-mcclung-00,MLB,27,27,27,1,0.26183559999999995,70,TRUE,FALSE
MLB-shane-andrews-00,MLB,26,24,26,3,1.081344,70,TRUE,FALSE
MLB-shane-bieber-00,MLB,24,24,24,1,2.6810099999999997,70,TRUE,TRUE
MLB-shane-loux-00,MLB,29,29,29,1,0.09815549999999998,70,TRUE,TRUE
MLB-shane-victorino-00,MLB,30,30,30,1,3.1027213999999996,70,FALSE,FALSE
MLB-shannon-stewart-00,MLB,26,26,27,2,2.720388,70,FALSE,FALSE
MLB-shaun-marcum-00,MLB,28,28,29,2,1.4879736000000001,70,TRUE,TRUE
MLB-shawn-chacon-00,MLB,25,25,25,1,0.42953889999999983,70,TRUE,FALSE
MLB-shawn-estes-00,MLB,24,24,27,4,1.8398824999999999,70,TRUE,TRUE
MLB-shawn-green-00,MLB,28,28,29,2,4.4407935,70,FALSE,FALSE
MLB-shawn-hill-00,MLB,26,26,26,1,0.34553209999999995,70,TRUE,TRUE
MLB-shelby-miller-00,MLB,24,24,24,1,1.5471435999999996,70,FALSE,TRUE
MLB-shin-soo-choo-00,MLB,30,30,30,1,4.2272009,70,FALSE,FALSE
MLB-shohei-ohtani-00,MLB,27,26,29,4,6.401475399999999,70,FALSE,FALSE
MLB-sidney-ponson-00,MLB,26,26,27,2,1.7166135999999999,70,TRUE,TRUE
MLB-silvino-bracho-00,MLB,25,25,25,1,0.0745884,70,TRUE,TRUE
MLB-sonny-gray-00,MLB,33,33,33,1,2.5195194,70,TRUE,TRUE
MLB-spencer-howard-00,MLB,24,24,24,1,0.08476859999999994,70,TRUE,TRUE
MLB-starlin-castro-00,MLB,22,21,22,2,2.2041899999999996,70,FALSE,FALSE
MLB-starling-marte-00,MLB,32,32,32,1,2.5645388999999996,70,FALSE,FALSE
MLB-stephen-drew-00,MLB,27,27,27,1,2.9341269999999997,70,FALSE,FALSE
MLB-stephen-strasburg-00,MLB,30,28,30,3,2.8525593000000002,70,TRUE,TRUE
MLB-sterling-hitchcock-00,MLB,25,25,25,1,1.3578576,70,TRUE,FALSE
MLB-steve-karsay-00,MLB,29,28,29,2,1.3414387,70,FALSE,FALSE
MLB-steve-lombardozzi-00,MLB,23,23,23,1,0.06133319999999998,70,TRUE,FALSE
MLB-steve-trachsel-00,MLB,27,26,29,4,1.1708889999999998,70,FALSE,TRUE
MLB-steve-woodard-00,MLB,24,23,24,2,1.3213811,70,TRUE,FALSE
MLB-sun-woo-kim-00,MLB,26,26,27,2,0.33236059999999995,70,TRUE,TRUE
MLB-taijuan-walker-00,MLB,24,22,24,3,0.9331098,70,TRUE,TRUE
MLB-tanner-scott-00,MLB,28,28,28,1,1.9323371999999996,70,FALSE,FALSE
MLB-tarik-skubal-00,MLB,27,27,27,1,2.4949708,70,TRUE,FALSE
MLB-ted-lilly-00,MLB,31,31,33,3,1.6884405,70,FALSE,TRUE
MLB-teoscar-hernndez-00,MLB,28,28,28,1,2.4293191,70,FALSE,FALSE
MLB-terrance-gore-00,MLB,28,28,28,1,0.09214589999999999,70,TRUE,TRUE
MLB-terrence-long-00,MLB,25,24,25,2,1.2416992,70,TRUE,FALSE
MLB-terry-adams-00,MLB,28,28,28,1,2.1016757999999998,70,FALSE,FALSE
MLB-thairo-estrada-00,MLB,27,26,27,2,1.7353764,70,FALSE,FALSE
MLB-tike-redman-00,MLB,27,26,27,2,0.5208179,70,FALSE,FALSE
MLB-tim-anderson-00,MLB,26,25,26,2,2.136497,70,FALSE,FALSE
MLB-tim-beckham-00,MLB,27,27,27,1,1.5514217999999997,70,FALSE,FALSE
MLB-tim-collins-00,MLB,22,22,23,2,0.45586139999999986,70,FALSE,TRUE
MLB-tim-drew-00,MLB,23,21,25,5,-0.007218900000000028,70,TRUE,TRUE
MLB-tim-federowicz-00,MLB,29,29,29,1,-0.012986400000000009,70,TRUE,TRUE
MLB-tim-harikkala-00,MLB,27,23,27,5,-0.0767216,70,FALSE,FALSE
MLB-tim-hudson-00,MLB,27,25,27,3,2.8395763999999994,70,FALSE,TRUE
MLB-tim-lincecum-00,MLB,25,24,25,2,3.5339579999999993,70,TRUE,FALSE
MLB-tim-redding-00,MLB,25,25,25,1,1.3031551,70,TRUE,TRUE
MLB-tim-stauffer-00,MLB,29,28,29,2,0.6482799,70,TRUE,TRUE
MLB-tj-tucker-00,MLB,24,24,25,2,0.5103792,70,FALSE,TRUE
MLB-todd-dunwoody-00,MLB,23,23,23,1,0.5333160999999998,70,TRUE,FALSE
MLB-todd-erdos-00,MLB,23,23,25,3,-0.03817900000000002,70,FALSE,FALSE
MLB-todd-helton-00,MLB,26,26,27,2,5.6376522,70,FALSE,FALSE
MLB-todd-hollandsworth-00,MLB,27,27,27,1,0.9378773999999998,70,FALSE,FALSE
MLB-todd-linden-00,MLB,26,26,26,1,0.17505949999999992,70,FALSE,FALSE
MLB-todd-van-poppel-00,MLB,23,23,23,1,0.6797887999999997,70,TRUE,FALSE
MLB-todd-walker-00,MLB,29,29,29,1,1.4134331,70,FALSE,FALSE
MLB-tom-gorzelanny-00,MLB,24,24,24,1,1.0579131,70,TRUE,TRUE
MLB-tomas-perez-00,MLB,27,27,27,1,0.2887751999999999,70,FALSE,FALSE
MLB-tommy-hanson-00,MLB,23,23,23,1,1.5363026999999998,70,TRUE,TRUE
MLB-tommy-hunter-00,MLB,30,30,30,1,0.6152958,70,FALSE,FALSE
MLB-tomo-ohka-00,MLB,27,26,27,2,1.4011170999999998,70,TRUE,TRUE
MLB-toms-nido-00,MLB,28,28,28,1,0.5404874999999999,70,FALSE,TRUE
MLB-toms-telis-00,MLB,25,25,25,1,-0.04989660000000001,70,TRUE,FALSE
MLB-tony-abreu-00,MLB,22,22,24,3,0.0020611999999999853,70,FALSE,FALSE
MLB-tony-armas-00,MLB,23,23,23,1,1.5571552,70,TRUE,TRUE
MLB-tony-batista-00,MLB,25,25,26,2,2.2309843999999996,70,FALSE,FALSE
MLB-tony-cingrani-00,MLB,23,23,23,1,0.6173478,70,TRUE,TRUE
MLB-tony-clark-00,MLB,26,25,27,3,1.9366778999999996,70,FALSE,FALSE
MLB-tony-gwynn-jr-00,MLB,26,26,28,3,1.0833252,70,TRUE,FALSE
MLB-tony-tarasco-00,MLB,24,24,24,1,0.2680743,70,FALSE,FALSE
MLB-torii-hunter-00,MLB,36,36,36,1,2.7583986,70,FALSE,FALSE
MLB-touki-toussaint-00,MLB,27,27,27,1,0.07265039999999998,70,TRUE,TRUE
MLB-travis-blankenhorn-00,MLB,23,23,26,4,-0.021137800000000005,70,FALSE,TRUE
MLB-travis-buck-00,MLB,23,23,23,1,0.7818196,70,FALSE,FALSE
MLB-travis-ishikawa-00,MLB,25,25,25,1,0.5711894999999999,70,FALSE,FALSE
MLB-travis-lee-00,MLB,28,28,28,1,1.9932113999999999,70,FALSE,TRUE
MLB-travis-miller-00,MLB,27,26,27,2,0.6625549,70,TRUE,FALSE
MLB-travis-snider-00,MLB,26,26,26,1,1.0495987,70,FALSE,FALSE
MLB-travis-wood-00,MLB,26,26,26,1,1.8449606,70,TRUE,FALSE
MLB-trea-turner-00,MLB,28,28,29,2,4.4935275,70,FALSE,FALSE
MLB-trent-durrington-00,MLB,24,24,29,6,-0.1380188,70,FALSE,FALSE
MLB-trent-grisham-00,MLB,24,24,26,3,1.4728602999999998,70,FALSE,FALSE
MLB-trever-miller-00,MLB,31,31,31,1,0.41831670000000004,70,FALSE,FALSE
MLB-trevor-bauer-00,MLB,27,27,28,2,2.2145585,70,FALSE,TRUE
MLB-trevor-cahill-00,MLB,23,22,24,3,0.8093729999999999,70,FALSE,TRUE
MLB-trevor-gott-00,MLB,30,30,30,1,0.5078324999999999,70,FALSE,FALSE
MLB-trevor-rogers-00,MLB,23,23,23,1,1.4736895999999997,70,TRUE,TRUE
MLB-trevor-rosenthal-00,MLB,23,23,23,1,1.414213,70,TRUE,FALSE
MLB-trevor-story-00,MLB,26,25,26,2,3.7057250999999995,70,FALSE,FALSE
MLB-triston-mckenzie-00,MLB,24,24,24,1,1.364375,70,TRUE,TRUE
MLB-trot-nixon-00,MLB,29,29,29,1,2.6582466,70,FALSE,FALSE
MLB-troy-glaus-00,MLB,23,23,23,1,5.5311927999999995,70,FALSE,FALSE
MLB-troy-patton-00,MLB,26,26,26,1,0.5164447,70,TRUE,FALSE
MLB-troy-tulowitzki-00,MLB,22,22,22,1,3.4080135,70,TRUE,FALSE
MLB-tucker-barnhart-00,MLB,30,30,30,1,0.6632281999999999,70,FALSE,FALSE
MLB-tyler-chatwood-00,MLB,23,23,26,4,0.7722617999999998,70,TRUE,TRUE
MLB-tyler-clippard-00,MLB,29,29,29,1,1.0234283999999998,70,FALSE,FALSE
MLB-tyler-colvin-00,MLB,26,26,26,1,1.0500135,70,FALSE,TRUE
MLB-tyler-flowers-00,MLB,31,31,31,1,1.8370389,70,FALSE,FALSE
MLB-tyler-glasnow-00,MLB,30,29,30,2,1.2227903,70,TRUE,FALSE
MLB-tyler-mahle-00,MLB,26,26,26,1,1.6474427999999999,70,TRUE,TRUE
MLB-tyler-matzek-00,MLB,30,30,30,1,0.6560604000000001,70,TRUE,FALSE
MLB-tyler-oneill-00,MLB,26,26,26,1,3.1014089999999994,70,FALSE,FALSE
MLB-tyler-skaggs-00,MLB,26,26,26,1,0.8017631999999999,70,TRUE,TRUE
MLB-tyler-stephenson-00,MLB,27,27,27,1,1.5711795,70,FALSE,FALSE
MLB-tyler-thornburg-00,MLB,27,27,27,1,1.1566096,70,TRUE,TRUE
MLB-tyler-wade-00,MLB,26,26,26,1,0.19058729999999996,70,FALSE,FALSE
MLB-tyson-ross-00,MLB,28,28,28,1,2.2845383999999997,70,FALSE,TRUE
MLB-tzu-wei-lin-00,MLB,23,23,27,5,-0.09355079999999999,70,FALSE,TRUE
MLB-ubaldo-jimnez-00,MLB,25,25,26,2,2.6475071999999997,70,FALSE,FALSE
MLB-ugueth-urbina-00,MLB,25,24,25,2,1.4227488,70,FALSE,TRUE
MLB-vance-worley-00,MLB,23,23,23,1,0.8336305999999999,70,TRUE,TRUE
MLB-vernon-wells-00,MLB,27,27,27,1,3.7399518,70,FALSE,FALSE
MLB-vicente-padilla-00,MLB,28,28,28,1,1.4469965999999996,70,TRUE,TRUE
MLB-victor-caratini-00,MLB,28,28,28,1,0.9165029999999998,70,FALSE,FALSE
MLB-victor-martinez-00,MLB,28,28,28,1,2.963175299999999,70,FALSE,FALSE
MLB-victor-reyes-00,MLB,24,24,25,2,0.2878613,70,FALSE,FALSE
MLB-victor-robles-00,MLB,22,22,22,1,2.3923754999999995,70,TRUE,FALSE
MLB-vin-mazzaro-00,MLB,26,26,26,1,0.2421366,70,TRUE,TRUE
MLB-vince-velasquez-00,MLB,26,26,26,1,1.2602567999999998,70,TRUE,FALSE
MLB-vladimir-guerrero-00,MLB,27,27,27,1,4.7994606,70,FALSE,FALSE
MLB-vladimir-guerrero-jr-00,MLB,22,22,22,1,4.4604365999999995,70,FALSE,FALSE
MLB-vladimir-nunez-00,MLB,27,27,27,1,0.5620676,70,FALSE,TRUE
MLB-wade-davis-00,MLB,28,28,28,1,2.0225874999999998,70,FALSE,FALSE
MLB-wade-leblanc-00,MLB,33,33,33,1,0.7111426999999999,70,FALSE,TRUE
MLB-wade-miller-00,MLB,26,24,26,3,1.6702236,70,TRUE,TRUE
MLB-walker-buehler-00,MLB,26,24,26,3,2.719659,70,TRUE,TRUE
MLB-welington-castillo-00,MLB,30,29,30,2,0.6636960000000001,70,FALSE,FALSE
MLB-wendell-magee-00,MLB,28,28,28,1,-0.041131600000000046,70,FALSE,FALSE
MLB-wes-helms-00,MLB,30,30,30,1,0.7992161999999996,70,FALSE,FALSE
MLB-wesley-wright-00,MLB,27,27,27,1,0.22371859999999993,70,TRUE,FALSE
MLB-wil-cordero-00,MLB,25,25,25,1,0.9452326999999999,70,FALSE,FALSE
MLB-wil-myers-00,MLB,25,25,25,1,2.2129027,70,FALSE,FALSE
MLB-wilfredo-ledezma-00,MLB,25,23,25,3,0.2517837,70,TRUE,FALSE
MLB-wilin-rosario-00,MLB,24,24,24,1,0.5447600000000001,70,FALSE,FALSE
MLB-will-cunnane-00,MLB,23,23,23,1,0.1258536,70,FALSE,TRUE
MLB-will-middlebrooks-00,MLB,23,23,23,1,0.5647727999999999,70,FALSE,FALSE
MLB-will-ohman-00,MLB,30,30,30,1,0.5323626,70,FALSE,TRUE
